timestamp,sex,height,weight,wingspan,years_climbing,indoor_outdoor,hardest_boulder_ever,hardest_boulder_recent,hardest_boulder_confident,hardest_route_ever,hardest_route_recent,hardest_route_confident,weekly_count_climbing,weekly_hours_climbing,weekly_hours_training,weekly_count_hangboard,hangboard_grips,hangboard_style,weekly_count_campus,weekly_hours_campus,weekly_count_endurance,endurance_style,weekly_count_strength,session_hours_strength,strength_style,other_activities,pullups_maxcount,pushups_maxcount,cid
02/02/2017 17:48:17,M,178.0,66.0,176.0,More than 15 years,Indoor and outdoor climbing,V6,V7,V5,26,24,23,3,6,7,0,"[""I don't Hangboard""]",,0,0,1,"['Laps of routes', 'route climbing intervals']",0,0,['Legs'],"['pilates', 'running']",10.0,,couch-surfing chalk eater
02/02/2017 18:18:54,M,173.0,67.0,173.0,4 - 4.5 years,Indoor and outdoor climbing,V6,V4,V5,25,24,24,3,6,4,0,"[""I don't Hangboard""]",,0,0,0,['other'],2,3,"['Upper body pulling', 'Upper body pushing']",,15.0,0.0,kid hydroflask
02/02/2017 18:50:03,M,176.0,70.0,203.0,More than 15 years,Indoor and outdoor climbing,V9,V6,V4,29,23,22,3,9,4,2,"['Half Crimp', 'Open Crimp', 'Slopers']","['Max weight', 'Min Edge']",0,0,3,"['ARC', 'route climbing intervals', 'threshold intervals', 'other']",2,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,,jug-loving gym bro
02/02/2017 19:28:29,M,176.0,68.0,179.0,9.5 - 10 years,Indoor and outdoor climbing,V6,V6,V5,26,25,24,2,5,5,0,"['Open Crimp', 'Front 2', 'Middle 2', 'Slopers', 'Monos']",['Other protocol'],0,0,1,"['Laps of routes', 'route climbing intervals', 'threshold intervals']",1,1,"['Antagonists', 'Core', 'Upper body pulling']",['running'],,,static couch surfer
02/02/2017 21:57:24,M,180.0,63.0,184.0,3.5 - 4 years,Indoor and outdoor climbing,V10,V7,V6,I don't climb routes,I don't climb routes,I don't climb routes,0,0,0,1,['Slopers'],['Other protocol'],0,0,1,['other'],2,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,8.0,30.0,chossy gym bro
02/02/2017 22:10:29,F,159.0,,,7 - 7.5 years,Indoor and outdoor climbing,V6,V5,V2,24,23,18,3,8,4,1,"['Open Crimp', 'Front 3', 'Front 2', 'Middle 2']","['Repeaters', 'Other protocol']",0,0,1,"['hangboard repeater protocols', 'other']",3,2,"['Antagonists', 'Legs', 'Core']","['yoga', 'cardio']",,,dynamic masochist
02/02/2017 23:10:16,M,177.0,58.5,179.0,10 - 10.5 years,Indoor and outdoor climbing,V10,V9,V7,28,27,26,5,6,5,2,"['Full Crimp', 'Half Crimp', 'Open Crimp']","['Max weight', 'Min Edge']",0,0,2,['4x4'],2,2,"['Antagonists', 'Core', 'Upper body pushing']",['stretching'],28.0,,pinch-hating hand
03/02/2017 03:26:55,M,188.0,77.0,188.0,9.5 - 10 years,Indoor and outdoor climbing,V7,V7,V6,26,25,25,3,9,1,1,"['Half Crimp', 'Front 2', 'Middle 2']","['Max weight', 'Min Edge']",1,1,0,,1,1,"['Antagonists', 'Legs', 'Upper body pulling', 'Upper body pushing']",['yoga'],14.0,30.0,jug-loving dirtbag
03/02/2017 04:53:29,M,175.0,62.0,174.0,9 - 9.5 years,Indoor and outdoor climbing,V11,V11,V7,30,I don't climb routes,26,3,8,2,0,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Slopers']",['Other protocol'],2,2,0,,2,2,,,,,sloper-loving tweaked pulley
03/02/2017 05:47:13,M,173.0,72.0,173.0,More than 15 years,Indoor and outdoor climbing,V7,V6,V6,32,28,29,3,12,4,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers', 'Pinch']",['Repeaters'],1,1,1,"['Laps of routes', 'other']",1,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,20.0,30.0,static hydroflask
03/02/2017 07:57:27,M,193.0,88.0,198.0,More than 15 years,Indoor and outdoor climbing,V5,V4,V3,23,23,20,3,8,2,1,['Half Crimp'],['Repeaters'],0,0,1,"['4x4', 'hangboard repeater protocols', 'ARC']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],11.0,28.0,chalk-snorting chalk eater
03/02/2017 12:56:06,M,188.0,84.0,196.0,3 - 3.5 years,Indoor and outdoor climbing,V8,V8,V5,24,23,23,4,6,7,0,"[""I don't Hangboard""]",['Max weight'],1,1,2,['other'],2,2,"['Antagonists', 'Core', 'Upper body pushing']",,,40.0,free van life
03/02/2017 14:10:15,M,184.0,76.0,186.0,2 - 2.5 years,Indoor and outdoor climbing,V6,V6,V3,23,20,19,3,8,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['running'],15.0,,frolicking pinchster
03/02/2017 15:04:30,F,170.0,55.0,170.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V2,20,20,18,3,4,1,0,"[""I don't Hangboard""]",,0,0,1,"['Laps of routes', 'route climbing intervals']",1,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['cardio', 'acrobatics']",8.0,30.0,elite setter
03/02/2017 19:02:23,M,175.0,68.0,175.0,More than 15 years,Indoor and outdoor climbing,V5,V2,V1,23,23,21,1,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['stretching'],20.0,35.0,jug-loving finger
04/02/2017 06:51:56,M,167.0,61.0,169.0,2 - 2.5 years,Indoor and outdoor climbing,V9,V9,V7,26,26,23,2,10,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,free sloper hater
04/02/2017 08:03:04,M,178.0,61.0,179.0,6 - 6.5 years,Indoor and outdoor climbing,V10,V8,V7,29,28,26,3,8,1,0,"[""I don't Hangboard""]",,0,0,0,,0,1,"['Core', 'Upper body pulling']",,24.0,,kid tweaked pulley
04/02/2017 15:30:14,M,174.0,64.5,184.0,.5 - 1 years,Indoor Climbing only,V3,V3,V2,I don't climb routes,I don't climb routes,I don't climb routes,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,,,novice tweaked pulley
04/02/2017 18:02:34,F,162.5,53.0,170.0,12 - 12.5 years,Indoor and outdoor climbing,V10,V9,V7,I don't climb routes,I don't climb routes,I don't climb routes,3,12,6,2,['Half Crimp'],['Max weight'],0,0,0,,2,4,"['Antagonists', 'Upper body pushing']",['yoga'],5.0,,old ladder admirer
04/02/2017 20:20:18,M,179.0,74.0,179.0,2.5 - 3 years,Indoor and outdoor climbing,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,1,5,4,2,"['Half Crimp', 'Open Crimp']","['Min Edge', 'Other protocol']",0,0,1,"['Max moves', 'other']",2,4,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,25.0,pinch-loving pulley
05/02/2017 07:06:09,M,177.0,79.0,177.0,1 - 1.5 years,Indoor Climbing only,V3,V3,V2,I don't climb routes,I don't climb routes,I don't climb routes,1,1,0,0,"[""I don't Hangboard""]",,0,0,0,,2,3,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],10.0,30.0,dry-firing ladder admirer
05/02/2017 09:45:05,M,172.7,71.67,177.8,2 - 2.5 years,Indoor Climbing only,V4,V4,V3,I don't climb routes,I don't climb routes,I don't climb routes,3,7,7,0,"[""I don't Hangboard""]",,0,0,3,"['4x4', 'threshold intervals', 'other']",0,0,,,,,chalk-snorting tweaked pulley
05/02/2017 18:07:51,M,189.0,74.0,192.0,8 - 8.5 years,Indoor and outdoor climbing,V12,V11,V9,32,31,30,5,13,2,2,['Half Crimp'],"['Max weight', 'Repeaters', 'One arm hang program']",0,0,1,"['ARC', 'other']",2,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],25.0,50.0,sloper-loving tendonitis
06/02/2017 08:03:32,F,159.0,53.0,158.0,10.5 - 11 years,Indoor and outdoor climbing,V7,V7,V4,24,24,22,2,6,6,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Slopers', 'Pinch']","['Max weight', 'Repeaters', 'One arm hang program', 'Other protocol']",1,2,2,"['hangboard repeater protocols', 'systems boards', 'Laps of routes', 'route climbing intervals']",1,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'cardio', 'skiing']",12.0,10.0,elite hydroflask
06/02/2017 08:56:41,M,181.0,71.0,183.0,7.5 - 8 years,Indoor and outdoor climbing,V9,V9,V5,29,29,24,5,8,3,1,"['Half Crimp', 'Open Crimp', 'Slopers']",['Max weight'],2,2,1,"['4x4', 'hangboard repeater protocols']",3,1,"['Antagonists', 'Core', 'Upper body pushing']",['stretching'],22.0,,crimp-loving slab monarch
06/02/2017 10:08:53,M,175.0,57.0,180.0,2.5 - 3 years,Indoor and outdoor climbing,V7,V7,V4,23,23,19,3,4,5,2,"['Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Pinch']","['Max weight', 'Repeaters']",0,0,2,"['hangboard repeater protocols', 'ARC']",2,1,"['Antagonists', 'Core', 'Upper body pulling']","['running', 'biking', 'hiking']",13.0,,bomber gumby
07/02/2017 22:35:46,M,174.0,57.0,180.0,6 - 6.5 years,Indoor and outdoor climbing,V12,V11,V8,I don't climb routes,I don't climb routes,I don't climb routes,4,5,12,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Monos']","['Max weight', 'Min Edge', 'Repeaters', 'One arm hang program']",0,0,3,"['4x4', 'Laps of routes', 'threshold intervals']",1,2,"['Core', 'Upper body pulling', 'Upper body pushing']",,35.0,80.0,sanded amateur
08/02/2017 16:03:25,M,183.0,76.0,190.0,6.5 - 7 years,Indoor and outdoor climbing,V3,V3,V2,25,25,21,3,12,6,0,"[""I don't Hangboard""]",,0,0,1,['route climbing intervals'],6,6,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,30.0,20.0,couch-surfing tendonitis
09/02/2017 11:52:18,M,180.0,70.0,180.0,4.5 - 5 years,Indoor and outdoor climbing,V6,V7,V4,15,15,15,3,6,3,3,"['Half Crimp', 'Open Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers']","['Repeaters', 'One arm hang program']",2,1,1,"['4x4', 'hangboard repeater protocols', 'systems boards', 'Laps of routes']",2,1,"['Core', 'Upper body pulling']",,,,crimp-hating gym bro
10/02/2017 01:16:02,M,180.0,68.0,181.0,3 - 3.5 years,Indoor and outdoor climbing,V10,V10,V7,I don't climb routes,I don't climb routes,I don't climb routes,3,5,1,2,['Half Crimp'],"['Max weight', 'Min Edge']",0,0,1,['Laps of routes'],0,0,,,15.0,30.0,crack-addicted crusher
10/02/2017 05:59:52,M,173.0,77.0,180.0,10 - 10.5 years,Indoor and outdoor climbing,V7,V7,V5,27,25,24,4,6,3,1,"['Half Crimp', 'Middle 2', 'Pinch']",['Max weight'],1,1,1,"['hangboard repeater protocols', 'Laps of routes']",3,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],16.0,,bomber afficionado
10/02/2017 10:07:34,M,187.0,78.0,183.0,0 - .5 years,Indoor Climbing only,V4,V4,V3,20,20,19,2,6,0,0,"[""I don't Hangboard""]",,0,0,2,"['ARC', 'other']",3,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['cardio', 'running']",,,novice pinchster
10/02/2017 16:28:51,M,184.0,76.0,192.0,.5 - 1 years,Indoor Climbing only,V7,V7,V4,25,24,23,3,9,5,0,"['Full Crimp', 'Half Crimp', 'Slopers', 'Pinch']",['Min Edge'],0,0,0,,2,8,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],23.0,35.0,chalk-eating hand
10/02/2017 17:56:05,M,178.0,70.0,178.0,2.5 - 3 years,Indoor and outdoor climbing,V4,V4,V4,26,26,25,3,4,2,3,"['Half Crimp', 'Middle 2']","['Repeaters', '""no hangs""']",0,0,0,,2,1,['Core'],,,,crimp-loving setter
11/02/2017 13:33:36,M,189.0,80.0,188.0,3 - 3.5 years,Indoor and outdoor climbing,V7,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,4,10,4,2,['Half Crimp'],['Max weight'],0,0,1,"['4x4', 'Max moves', 'Laps of routes']",3,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['acrobatics'],20.0,50.0,dry-firing sloper hater
16/02/2017 10:22:32,F,162.0,56.0,162.0,8.5 - 9 years,Indoor and outdoor climbing,V10,V9,V7,I don't climb routes,I don't climb routes,I don't climb routes,4,4,15,2,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Slopers']","['Max weight', 'Min Edge', 'Repeaters', 'One arm hang program', '""no hangs""']",1,2,1,"['4x4', 'ARC']",1,2,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['yoga', 'cardio']",,,frenzied jug lord
18/02/2017 03:49:18,M,177.8,65.7,177.8,1 - 1.5 years,Indoor and outdoor climbing,V6,V6,V4,25,22,23,3,10,0,0,"[""I don't Hangboard""]",,0,0,0,"[""I don't train for endurance"", 'route climbing intervals']",0,0,,,10.0,25.0,chalk-snorting jug lord
18/02/2017 04:17:34,F,188.0,92.0,193.0,3.5 - 4 years,Indoor Climbing only,V5,V5,V3,I don't climb routes,I don't climb routes,I don't climb routes,4,8,3,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Middle 2', 'Slopers']","['Min Edge', 'Other protocol']",1,1,0,,2,3,"['Antagonists', 'Core', 'Upper body pulling']",['calisthenics'],15.0,25.0,dry-firing chalk eater
18/02/2017 04:35:47,M,180.0,,185.0,1 - 1.5 years,Indoor Climbing only,V4,V4,V3,25,24,22,4,10,6,0,"[""I don't Hangboard""]",,0,0,2,"['Laps of routes', 'other']",2,5,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],15.0,25.0,pinch-loving crimper
18/02/2017 04:52:55,F,167.5,58.0,167.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V2,24,22,20,4,7,1,1,"['Full Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers', 'Pinch']",['Repeaters'],0,0,1,"['4x4', 'Laps of routes', 'ARC', 'route climbing intervals']",2,1,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['cardio', 'hiking']",3.0,25.0,dynamic jug lord
18/02/2017 04:58:21,M,170.0,61.2,170.0,4.5 - 5 years,Indoor and outdoor climbing,V10,V9,V8,26,24,20,1,3,3,2,"['Open Crimp', 'Front 3', 'Back 3', 'Front 2', 'Middle 2', 'Back 2', 'Slopers']",['One arm hang program'],1,1,0,,2,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,15.0,pinch-hating jug lord
18/02/2017 06:19:10,M,190.5,68.7,193.4,8 - 8.5 years,Indoor and outdoor climbing,V11,I don't boulder,V7,29,20,17,3,12,4,0,"[""I don't Hangboard""]",,0,0,4,"['Laps of routes', 'route climbing intervals', 'threshold intervals', 'other']",3,4,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']","['yoga', 'cardio']",100.0,100.0,jug-loving van life
18/02/2017 06:22:46,M,178.0,59.0,178.0,4.5 - 5 years,Indoor Climbing only,V8,V7,V5,I don't climb routes,I don't climb routes,I don't climb routes,2,4,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,frolicking gumby
18/02/2017 06:24:59,M,183.0,77.0,183.0,1 - 1.5 years,Indoor Climbing only,V4,V3,V2,23,23,18,4,8,0,0,"[""I don't Hangboard""]",,0,0,1,['4x4'],0,0,,,,,old van life
18/02/2017 06:45:31,M,179.0,70.3,182.0,1 - 1.5 years,Indoor and outdoor climbing,V3,V3,V2,20,20,18,3,7,1,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'ARC']",2,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'biking']",8.0,,jug-hating afficionado
18/02/2017 06:51:58,M,180.0,67.0,180.0,.5 - 1 years,Indoor Climbing only,V4,V4,V4,I don't climb routes,I don't climb routes,I don't climb routes,2,5,3,0,"[""I don't Hangboard""]",,0,0,0,,5,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,,40.0,novice couch surfer
18/02/2017 06:55:55,F,162.0,53.0,164.0,0 - .5 years,Indoor and outdoor climbing,V2,V2,V1,15,15,14,4,8,0,0,"[""I don't Hangboard""]",,0,0,0,['4x4'],4,2,"['Legs', 'Core', 'Upper body pulling']",,8.0,,dirt-eating chalk eater
18/02/2017 07:02:39,F,170.0,54.0,169.0,1 - 1.5 years,Indoor and outdoor climbing,V3,V3,V2,23,23,20,3,4,2,0,"[""I don't Hangboard""]",,0,0,0,,2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'running']",10.0,50.0,crimp-loving jug lord
18/02/2017 07:11:36,M,168.0,68.0,170.0,2 - 2.5 years,Indoor and outdoor climbing,V3,V3,V1,22,22,17,5,8,6,2,"['Half Crimp', 'Open Crimp']",['Repeaters'],0,0,2,"['hangboard repeater protocols', 'Laps of routes']",2,1,"['Antagonists', 'Core']",,,,elite dirtbag
18/02/2017 07:22:09,M,187.96,74.8,198.12,4.5 - 5 years,Indoor and outdoor climbing,V9,V8,V8,28,27,27,5,10,5,2,"['Open Crimp', 'Slopers', 'Pinch']","['Max weight', 'Repeaters', 'One arm hang program']",3,2,4,"['hangboard repeater protocols', 'Max moves', 'systems boards', 'Laps of routes', 'route climbing intervals']",4,2,"['Core', 'Upper body pulling', 'Upper body pushing']",,,,sanded pebble
18/02/2017 07:59:15,M,188.0,75.0,192.0,5.5 - 6 years,Indoor and outdoor climbing,V10,V10,V7,31,31,27,4,15,4,2,"['Half Crimp', 'Open Crimp']",['Max weight'],0,0,2,"['4x4', 'threshold intervals']",2,2,"['Antagonists', 'Upper body pushing']",['hiking'],,25.0,old pulley
18/02/2017 08:02:42,M,177.0,66.0,183.0,4.5 - 5 years,Indoor and outdoor climbing,I don't boulder,I don't boulder,I don't boulder,27,27,22,3,9,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,['running'],18.0,35.0,chossy amateur
18/02/2017 08:36:19,M,168.0,63.0,171.0,2.5 - 3 years,Indoor and outdoor climbing,V7,V7,V5,24,24,20,3,7,2,0,"[""I don't Hangboard""]",,0,0,0,['threshold intervals'],3,1,"['Antagonists', 'Upper body pulling']",,17.0,30.0,gnarly van life
18/02/2017 09:45:18,M,193.0,81.6466,,.5 - 1 years,Indoor Climbing only,V4,V4,V2,21,21,20,3,4,2,0,"[""I don't Hangboard""]",,0,0,0,,2,2,"['Core', 'Upper body pulling', 'Upper body pushing']",,5.0,15.0,couch-surfing jug lord
18/02/2017 10:11:55,M,172.0,72.0,160.0,2.5 - 3 years,Indoor and outdoor climbing,V5,V5,V4,23,23,20,2,4,2,2,"['Half Crimp', 'Open Crimp']",['Other protocol'],0,0,1,"['ARC', ""Feet on 'campusing'""]",1,2,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'skiing']",,,sturdy finger
18/02/2017 11:05:14,M,181.0,72.0,184.0,3 - 3.5 years,Indoor and outdoor climbing,V9,V9,V7,29,28,27,2,6,9,2,"['Half Crimp', 'Open Crimp', 'Front 2', 'Middle 2', 'Back 2', 'Slopers', 'Pinch']",['Repeaters'],1,1,0,,3,9,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,25.0,30.0,jug-loving chalk eater
18/02/2017 11:05:54,F,170.0,58.0,180.0,14 - 14.5 years,Indoor and outdoor climbing,V9,V9,V6,26,25,25,4,12,1,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,15.0,big ladder admirer
18/02/2017 11:16:55,M,172.0,70.0,180.0,1.5 - 2 years,Indoor and outdoor climbing,V5,V4,V3,25,25,23,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pushing']",,20.0,50.0,sloper-loving sloper expert
18/02/2017 11:33:29,M,186.0,74.0,190.0,3 - 3.5 years,Indoor Climbing only,V9,V8,V7,I don't climb routes,I don't climb routes,I don't climb routes,4,10,2,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'Laps of routes']",2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,20.0,dynamic sloper hater
18/02/2017 13:43:23,M,183.0,80.0,175.0,.5 - 1 years,Indoor and outdoor climbing,V4,V4,V2,22,18,16,1,3,6,0,"[""I don't Hangboard""]",,0,0,1,"['Max moves', 'Laps of routes']",5,6,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'cardio']",15.0,20.0,crimp-hating pebble
18/02/2017 13:50:44,M,182.0,79.0,185.0,3.5 - 4 years,Indoor and outdoor climbing,V6,V6,V5,24,22,22,2,4,2,2,"['Open Crimp', 'Front 3', 'Front 2', 'Middle 2', 'Slopers']",['Other protocol'],0,0,0,,1,2,"['Upper body pulling', 'Upper body pushing']",,10.0,,elite slab monarch
18/02/2017 15:27:33,M,178.0,55.0,180.0,.5 - 1 years,Indoor Climbing only,V5,V4,V2,I don't climb routes,I don't climb routes,I don't climb routes,1,2,0,0,"[""I don't Hangboard""]",,0,0,0,,4,8,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,,static tendonitis
18/02/2017 15:28:11,M,177.8,,177.8,6 - 6.5 years,Indoor Climbing only,V7,V6,V5,I don't climb routes,I don't climb routes,I don't climb routes,3,6,0,0,"[""I don't Hangboard""]",,0,0,0,,3,3,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'hiking']",15.0,17.0,novice crimper
18/02/2017 15:43:27,M,175.0,61.0,177.0,1 - 1.5 years,Indoor and outdoor climbing,V8,V8,V5,24,24,21,4,10,12,0,"[""I don't Hangboard""]",,0,0,1,"['4x4', 'route climbing intervals']",1,2,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['yoga'],15.0,,kid setter
18/02/2017 18:13:49,M,177.0,81.5,176.0,1 - 1.5 years,Indoor and outdoor climbing,V6,V5,V4,22,22,20,3,12,2,0,"[""I don't Hangboard""]",,0,0,0,,1,1,"['Legs', 'Core', 'Upper body pulling']",,6.0,,frolicking sloper hater
18/02/2017 20:35:08,F,155.0,47.0,157.0,1.5 - 2 years,Indoor Climbing only,V4,V3,V3,I don't climb routes,I don't climb routes,I don't climb routes,1,8,3,1,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Slopers', 'Pinch', 'Monos']","['Max weight', 'Min Edge', 'Repeaters']",1,1,1,"['4x4', 'Laps of routes']",3,2,"['Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],12.0,31.0,big slab monarch
18/02/2017 22:06:06,M,187.0,85.0,190.0,.5 - 1 years,Indoor Climbing only,V4,V4,V3,29,24,24,2,4,5,2,"['Full Crimp', 'Half Crimp', 'Open Crimp', 'Front 3', 'Back 3', 'Slopers', 'Pinch']",['Repeaters'],1,1,2,"['4x4', 'hangboard repeater protocols']",3,1,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['biking'],15.0,50.0,dirt-eating setter
19/02/2017 02:46:57,M,183.0,70.0,190.0,2.5 - 3 years,Indoor and outdoor climbing,V8,V8,V6,24,24,23,3,8,4,0,"[""I don't Hangboard""]",,0,0,0,"[""I don't train for endurance"", 'other']",4,4,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,18.0,40.0,dynamic gumby
19/02/2017 08:53:15,M,178.0,63.0,185.0,13 - 13.5 years,Indoor and outdoor climbing,V11,V9,V8,30,29,29,3,6,3,1,"['Open Crimp', 'Front 3', 'Slopers', 'Pinch']","['Max weight', 'Min Edge', 'Repeaters']",1,1,1,"['4x4', 'hangboard repeater protocols', 'systems boards', 'Laps of routes']",3,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",['cardio'],24.0,30.0,crack-addicted masochist
19/02/2017 08:54:28,F,156.0,42.0,130.0,1.5 - 2 years,Indoor and outdoor climbing,V0,V0,V0,18,18,17,2,4,1,0,"[""I don't Hangboard""]",,0,0,1,['Laps of routes'],1,1,['Core'],,,,free jug lord
19/02/2017 14:51:36,M,165.0,63.0,175.0,4 - 4.5 years,Indoor and outdoor climbing,V10,V9,V8,25,I don't climb routes,I don't climb routes,4,15,6,2,['Half Crimp'],"['Max weight', 'Min Edge', 'Other protocol']",1,3,0,,1,2,"['Antagonists', 'Core', 'Upper body pulling']",,,,chossy chalk eater
19/02/2017 18:50:46,M,177.0,70.0,177.0,0 - .5 years,Indoor Climbing only,V2,V2,V1,20,20,17,1,3,3,0,"[""I don't Hangboard""]",,0,0,0,,2,3,"['Legs', 'Upper body pulling', 'Upper body pushing']",,8.0,,sturdy masochist
21/02/2017 02:33:06,M,178.0,79.8,178.0,3 - 3.5 years,Indoor Climbing only,V6,V6,V4,21,21,19,3,5,1,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Slopers']",['Repeaters'],1,1,0,,2,3,"['Antagonists', 'Core', 'Upper body pushing']","['yoga', 'running', 'weight training']",,,big tendonitis
21/02/2017 12:08:26,M,177.8,59.87419284,,1 - 1.5 years,Indoor Climbing only,V9,V9,V5,27,26,24,5,10,0,0,"[""I don't Hangboard""]",,0,0,0,,0,0,,,,,chalk-eating dirtbag
22/02/2017 03:17:11,M,194.0,86.0,,.5 - 1 years,Indoor and outdoor climbing,V6,V6,V3,22,22,20,3,2,6,1,"['Open Crimp', 'Slopers', 'Pinch']",['Min Edge'],1,2,1,"['4x4', 'Laps of routes']",1,2,"['Antagonists', 'Upper body pulling']","['yoga', 'running']",25.0,25.0,crimp-hating afficionado
22/02/2017 05:02:26,M,172.0,61.0,174.0,3.5 - 4 years,Indoor and outdoor climbing,V10,V10,V7,I don't climb routes,I don't climb routes,I don't climb routes,4,10,10,1,"['Half Crimp', 'Open Crimp', 'Front 3', 'Monos']","['Max weight', 'Min Edge', '""no hangs""']",0,0,1,"['4x4', 'systems boards', 'ARC', 'route climbing intervals']",3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",,22.0,60.0,sloper-hating afficionado
22/02/2017 18:28:58,M,178.0,73.4,190.0,1 - 1.5 years,Indoor Climbing only,V6,V6,V4,I don't climb routes,I don't climb routes,I don't climb routes,3,6,3,0,"[""I don't Hangboard""]",,0,0,1,['4x4'],3,3,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']",['running'],15.0,40.0,novice setter
24/02/2017 06:16:27,M,175.0,68.0,175.0,7 - 7.5 years,Indoor and outdoor climbing,V6,V5,V4,25,25,23,2,5,2,1,"['Half Crimp', 'Open Crimp', 'Front 3']",['Max weight'],0,0,1,"['Laps of routes', 'ARC']",1,1,"['Antagonists', 'Core', 'Upper body pulling', 'Upper body pushing']",,15.0,20.0,couch-surfing crimper
25/02/2017 04:18:12,M,190.5,78.0,190.5,3 - 3.5 years,Indoor and outdoor climbing,V7,V7,V5,25,24,24,4,8,6,3,['Half Crimp'],"['Max weight', 'Min Edge']",0,0,0,,2,2,"['Antagonists', 'Legs', 'Core', 'Upper body pulling', 'Upper body pushing']","['yoga', 'running', 'skiing']",15.0,25.0,calloused crusher
